FOREST_ID,NEPA_DOC_NBR,PROJECT NAME,LMU (ACTUAL),LMU – REGION,LMU – FOREST,LMU – DISTRICT,PROJECT STATUS,PROJECT CREATED,CREATED FY,DECISION ID,DECISION NAME,INITIATION DATE,INITIATION FY,DECISION SIGNED,SIGNED FY,SIGNER LAST NAME,SIGNER FIRST NAME,SIGNER TITLE,DECISION TYPE,DECISION APPEAL RULE,PROJECT NOTICE AND COMMENT REGULATION,APPEALED OR OBJECTED?,NO COMMENTS OR ONLY SUPPORT?,LITIGATED?,FC Facility management – purpose,FR Research – purpose,HF Fuels management – purpose,HR Heritage resource management – purpose,LM Land ownership management – purpose,LW Land acquisition – purpose,MG Minerals and geology – purpose,PN Land management planning – purpose,RD Road management – purpose,RG Grazing management – purpose,"RO Regulations, directives, orders – purpose",RU Special area management – purpose,RW Recreation management – purpose,SU Special use management – purpose,TM Forest products – purpose,VM Vegetation management (non-forest products) – purpose,"WF Wildlife, fish, rare plants – purpose",WM Water management – purpose,"FACTS Activity (0,1)",UNIQUE PROJECT?,ELAPSED DAYS,UNIQUE DECISION?,ongoing,DISTRICT_ID,REGION_ID,DECISION_LEVEL,RegionName,forest,calendarYearSigned,calendarYearInitiated,numact,H,projarea,footprint,E,NEPA_SIGNED_DATE,REGION,DATE_COMP_MIN,DATE_COMP_MAX,PROJECT_DUR_CURRENT,PERCENT_PROJ_COMP,DATE_AWARD_MIN,DATE_AWARD_MAX,FY_AWARD_MIN,FY_AWARD_MAX,FY_PLAN_MIN,FY_PLAN_MAX,FY_COMP_MIN,FY_COMP_MAX,PROJECT_DUR_PLAN_YR,ACT_AREA_DIFF,TOT_AREA_PLAN,TOT_AREA_COMP,NBR_ACTIVITIES,FIRE,RANGE,REC,TIMBER,SAW,WILDLIFE,RESTORE,MISC,ENGI,RICHNESS_TEST,PLAN_TO_AWARD_AVE,PLAN_TO_COMP_AVE,FIRST_ACTIVITY,LAST_ACTIVITY,FIRE_AVE_AREA,RANGE_AVE_AREA,REC_AVE_AREA,TIMBER_AVE_AREA,SAW_AVE_AREA,WILDLIFE_AVE_AREA,RESTORE_AVE_AREA,MISC_AVE_AREA,ENGI_AVE_AREA,PROJ_RICHNESS,PROJ_DIVERSE,PROJ_EVENNESS,AREA_RICHNESS,AREA_DIVERSE,AREA_EVENNESS,TOTAL_PROJECT_DAYS,TOTAL_PROJECT_PLAN_FY,NEPA_TO_LAST_ACT,NEPA_TO_FIRST_ACT,NEPA_TO_CONTRACT
509.0,36333,Clear Lake Sage Grouse Habitat Improvement Project - Phase I,Doublehead Ranger District (11050956),R5,MoNF,Doublehead Ranger District (11050956),Complete,06/22/2011,2011.0,35443.0,Clear Lake Sage Grouse Habitat Improvement Project - Phase I,2011-04-05,2011.0,2012-06-29,2012.0,Hansen,Sharon,District Ranger,DM,215,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,451.0,,,50956.0,5.0,Ranger District/Mgt Unit,P.Southwest,Modoc,2012.0,2011.0,8.0,1.68502930862122,115057122.967244,33590841.7771861,0.0907836226818712,2012-06-29,5.0,2012-09-28,2018-05-29,2069.0,0.8571428571428571,2012-09-28,2018-05-29,2012.0,2018.0,2012.0,2018.0,2012.0,2018.0,6.0,-504.4166666666667,28833.0,21349.0,14.0,6.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,1.75,1.75,Jackpot Burning - Scattered concentrations,TES and Sensitive Species Activities,1645.3333333333333,2710.0,,1350.5,,2710.0,,,,4.0,1.3013055504369102,0.9386935321483066,5.0,1.3667110520552042,0.8491853220906186,2611.0,7.0,2160.0,91.0,91.0
509.0,51744,Tamarack Aspen Improvement Project,Warner Mountain Ranger District (11050953),R5,MoNF,Warner Mountain Ranger District (11050953),Complete,04/27/2017,2017.0,49704.0,Tamarack Aspen Improvement Project,2017-04-27,2017.0,2018-06-13,2018.0,Clinton,Patricia,District Ranger,DM,,Not Subject to Regulations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,412.0,,,50953.0,5.0,Ranger District/Mgt Unit,P.Southwest,Modoc,2018.0,2017.0,4.0,1.32966134885476,1579737.51264279,263289.585440465,0.0931607121670933,2018-06-13,5.0,,,,0.0,2018-12-06,2018-12-06,2019.0,2019.0,2019.0,2025.0,,,6.0,0.0,335.0,64.0,42.0,28.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,"Piling of Fuels, Hand or Machine ","Piling of Fuels, Hand or Machine ",7.392857142857143,,,9.142857142857142,,,,,,2.0,0.6365141682948128,0.9182958340544894,7.0,1.945910149055313,1.0,,8.0,,,176.0
509.0,52618,Parker 2 Salvage Project,Warner Mountain Ranger District (11050953),R5,MoNF,Warner Mountain Ranger District (11050953),Complete,09/28/2017,2017.0,49023.0,Parker 2 Salvage Project,2017-10-19,2018.0,2018-02-14,2018.0,McAdams,Amanda,Forest Supervisor,DM,,Not Subject to Regulations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,118.0,,,50953.0,5.0,Ranger District/Mgt Unit,P.Southwest,Modoc,2018.0,2017.0,9.0,2.09472904752765,10571358.6457386,880946.553811547,0.129514852643932,2018-02-14,5.0,2018-11-28,2021-10-12,1049.0,0.5852272727272727,2018-05-01,2021-10-12,2018.0,2022.0,2018.0,2025.0,2019.0,2022.0,7.0,-0.203883495145631,2218.0,1186.0,176.0,32.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,2.0,0.203883495145631,0.3592233009708738,Burning of Piled Material,Plant Trees,7.75,,,13.680555555555555,,,,,,2.0,0.4741393130578373,0.6840384356390417,15.0,2.685945324669788,0.9918373461380352,1454.0,7.0,1336.0,287.0,76.0
509.0,22240,Lassen 15 Restoration Project,Warner Mountain Ranger District (11050953),R5,MoNF,Warner Mountain Ranger District (11050953),Complete,09/19/2007,2007.0,49568.0,Lassen 15 Restoration,2014-03-21,2014.0,2018-05-21,2018.0,McAdams,Amanda,Forest Supervisor,DN,,218 (2013) Non HFRA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,1522.0,,,50953.0,5.0,Ranger District/Mgt Unit,P.Southwest,Modoc,2018.0,2014.0,14.0,2.0838844201653,74635487.510867,12981458.1106197,0.114953103523246,2018-03-16,5.0,2018-11-20,2021-02-28,831.0,0.0529247910863509,2018-10-30,2021-11-18,2019.0,2022.0,2018.0,2035.0,2019.0,2021.0,17.0,0.0,18697.0,8745.0,359.0,154.0,0.0,0.0,176.0,0.0,0.0,0.0,29.0,0.0,3.0,0.1894736842105263,0.0526315789473684,"Piling of Fuels, Hand or Machine ",Precommercial Thin,49.79220779220779,,,47.13636363636363,,,,94.24137931034484,,3.0,0.9157807089116176,0.8335795242394877,56.0,3.748740788331576,0.9312827987079418,2536.0,21.0,1014.0,183.0,162.0
509.0,43629,Barry Point South 2015 Reforestation,Devils Garden Ranger District (11050955),R5,MoNF,Devils Garden Ranger District (11050955),Complete,01/31/2014,2014.0,42317.0,Barry Point South 20105 Reforestation Project,2014-02-24,2014.0,2015-02-06,2015.0,Davis,Timothy,District Ranger,DM,None,Not Subject to Regulations,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,347.0,,,50955.0,5.0,Ranger District/Mgt Unit,P.Southwest,Modoc,2015.0,2014.0,6.0,1.56571831608807,42234786.0138667,7419614.0318997,0.0891702366227744,2015-02-06,5.0,2015-04-14,2019-09-30,1630.0,0.9640287769784172,2015-04-14,2019-09-30,2015.0,2019.0,2015.0,2019.0,2015.0,2019.0,4.0,0.0074074074074074,10328.0,9813.0,278.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Stocking Survey,Stocking Survey,,,,37.15107913669065,,,,,,1.0,-0.0,,8.0,1.7949173105176277,0.8631727675631791,2044.0,5.0,1697.0,67.0,67.0
509.0,31997,Mowitz Pasture Juniper Treatment,Doublehead Ranger District (11050956),R5,MoNF,Doublehead Ranger District (11050956),Complete,03/24/2010,2010.0,31246.0,Mowitz Pasture Juniper treatment,2010-04-01,2010.0,2011-03-30,2011.0,Crabtree,Laurence,District Ranger,DM,None,Not Subject to Regulations,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,363.0,,,50956.0,5.0,Ranger District/Mgt Unit,P.Southwest,Modoc,2011.0,2010.0,2.0,0.262224432417847,38316379.7729835,36788428.0280325,0.0150173876167055,2011-03-30,5.0,2011-12-02,2016-09-15,1749.0,1.0,2011-08-02,2016-05-01,2011.0,2016.0,2011.0,2016.0,2012.0,2016.0,5.0,-38.333333333333336,9477.7,9362.7,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,Range Cover Manipulation,Range Forage Improvement,,3159.2333333333336,,,,,,,,1.0,-0.0,,3.0,1.0986122886681096,0.9999999999999998,2359.0,6.0,1996.0,247.0,125.0
509.0,31957,Horse Camp Spring Enhancement,Doublehead Ranger District (11050956),R5,MoNF,Doublehead Ranger District (11050956),Complete,03/23/2010,2010.0,30877.0,Horse Camp Spring Enhancement,2010-04-01,2010.0,2011-02-22,2011.0,Crabtree,Laurence,District Ranger,DM,None,Not Subject to Regulations,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,327.0,,,50956.0,5.0,Ranger District/Mgt Unit,P.Southwest,Modoc,2011.0,2010.0,1.0,0.0,178911.619312386,178911.619312386,0.0,2011-02-22,5.0,2012-01-15,2012-01-15,0.0,1.0,2012-01-15,2012-01-15,2012.0,2012.0,2011.0,2011.0,2012.0,2012.0,0.0,0.0,45.0,45.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Range Cover Type Conversion,Range Cover Type Conversion,,45.0,,,,,,,,1.0,-0.0,,0.0,0.0,-0.0,654.0,1.0,327.0,327.0,327.0
509.0,41609,Cougar Fire Planting,Doublehead Ranger District (11050956),R5,MoNF,Doublehead Ranger District (11050956),Complete,03/19/2013,2013.0,38340.0,Decision Memo for Cougar Fire Planting Project,2013-03-28,2013.0,2013-05-03,2013.0,Knight,Timothy,District Ranger,DM,215,215,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,36.0,,,50956.0,5.0,Ranger District/Mgt Unit,P.Southwest,Modoc,2013.0,2013.0,5.0,0.911747861857634,15396671.7676461,4762194.75258431,0.0550916306319217,2013-05-03,5.0,2013-09-24,2016-12-05,1168.0,1.0,2013-09-24,2016-12-05,2013.0,2017.0,2013.0,2016.0,2013.0,2017.0,3.0,0.0,3787.0,3787.0,37.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.081081081081081,0.081081081081081,Plantation Survival Survey,Plantation Survival Survey,,,,102.35135135135135,,,,,,1.0,-0.0,,10.0,2.090031339560648,0.9076890777760508,1348.0,3.0,1312.0,144.0,144.0
509.0,31377,Flat Fire Salvage Treatment,Big Valley Ranger District (11050954),R5,MoNF,Big Valley Ranger District (11050954),Complete,01/08/2010,2010.0,33556.0,Flat Fire Reforestation Project,2011-05-04,2011.0,2011-12-05,2012.0,Gowan,Amy,District Ranger,DM,None,Not Subject to Regulations,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,215.0,,,50954.0,5.0,Ranger District/Mgt Unit,P.Southwest,Modoc,2011.0,2011.0,2.0,0.562335144618808,181290.104032564,45322.5260081409,0.0464438333462149,2011-12-05,5.0,2012-05-03,2014-09-26,876.0,0.75,2012-03-29,2014-09-26,2012.0,2014.0,2012.0,2016.0,2012.0,2014.0,4.0,0.0,44.0,33.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,Plant Trees,Stocking Survey,,,,11.0,,,,,,1.0,-0.0,,0.0,0.0,-0.0,1241.0,5.0,1026.0,150.0,115.0
509.0,26959,Big Sage Allotment Range Improvements Phase I,Devils Garden Ranger District (11050955),R5,MoNF,Devils Garden Ranger District (11050955),Complete,12/09/2008,2009.0,33186.0,Big Sage Allotment Juniper Management abd Range Improvement Project Phase I,2010-04-22,2010.0,2011-10-04,2012.0,Torres,Roman,District Ranger,DM,None,Not Subject to Regulations,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,530.0,,,50955.0,5.0,Ranger District/Mgt Unit,P.Southwest,Modoc,2011.0,2010.0,1.0,0.0,6664625.56051736,6664625.56051736,0.0,2011-10-04,5.0,2012-01-15,2012-01-15,0.0,1.0,2012-01-15,2012-01-15,2012.0,2012.0,2012.0,2012.0,2012.0,2012.0,0.0,0.0,1648.0,1648.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Range Forage Improvement,Range Forage Improvement,,824.0,,,,,,,,1.0,-0.0,,0.0,0.0,-0.0,633.0,2.0,103.0,103.0,103.0
509.0,31457,Lava Hazardous Fuels Reduction Project,Big Valley Ranger District (11050954),R5,MoNF,Big Valley Ranger District (11050954),Complete,02/05/2010,2010.0,44627.0,Lava Hazardous Fuels Reduction Project,2011-03-01,2011.0,2016-01-19,2016.0,McAdams,Amanda,Forest Supervisor,DN,,218 (2013) Non HFRA,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,1785.0,,,50954.0,5.0,Ranger District/Mgt Unit,P.Southwest,Modoc,2016.0,2011.0,7.0,1.70784865711685,30386370.1112752,12470249.6452484,0.0991234910952444,2016-01-19,5.0,2017-12-15,2022-01-20,1497.0,0.3342857142857143,2017-10-10,2022-01-20,2018.0,2022.0,2017.0,2028.0,2018.0,2022.0,11.0,0.0,10384.0,4369.0,350.0,218.0,0.0,0.0,98.0,0.0,0.0,0.0,31.0,3.0,4.0,0.4846625766871165,0.6837606837606838,Stand Silviculture Prescription,Precommercial Thin,26.26605504587156,,,34.8469387755102,,,,40.03225806451613,0.6666666666666666,4.0,0.906801220761227,0.6541188121321402,154.0,4.895072924992192,0.9718322389308466,3978.0,17.0,2193.0,696.0,630.0
509.0,41280,Clear Lake Sage-grouse Habitat Improvement Project - Phase II,Doublehead Ranger District (11050956),R5,MoNF,Doublehead Ranger District (11050956),Complete,02/13/2013,2013.0,38879.0,Clear Lake Sage-grouse Habitat Improvement Project - Phase II Decision Memo,2013-02-13,2013.0,2013-08-09,2013.0,Battle,Benjamin,Deputy Forest Supervisor,DM,215,215,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,177.0,,,50956.0,5.0,Ranger District/Mgt Unit,P.Southwest,Modoc,2013.0,2013.0,9.0,1.84151773851722,87336609.3084096,18675874.8862121,0.100710391635454,2013-08-09,5.0,2014-10-01,2018-05-29,1336.0,1.0,2014-10-01,2018-05-29,2015.0,2018.0,2013.0,2018.0,2015.0,2018.0,5.0,-100.0,21565.0,20065.0,15.0,7.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,1.8,1.8,Burning of Piled Material,Precommercial Thin,1197.0,1533.3333333333333,,1993.0,,1533.3333333333333,,,,4.0,1.2680942586678272,0.9147366491799204,6.0,1.5426719687381505,0.8609816190354953,1931.0,5.0,1754.0,418.0,418.0
509.0,40629,Barry Point South Salvage Project,Devils Garden Ranger District (11050955),R5,MoNF,Devils Garden Ranger District (11050955),Complete,11/08/2012,2013.0,38581.0,Barry Point South Salvage Project,2012-11-08,2013.0,2013-06-27,2013.0,Anderson,Kimberly,Forest Supervisor,DN,215,215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,231.0,,,50955.0,5.0,Ranger District/Mgt Unit,P.Southwest,Modoc,2013.0,2012.0,14.0,2.02439908550825,171239042.827805,73051192.2501984,0.106780151321263,2013-06-27,5.0,2013-09-30,2021-10-06,2928.0,0.8785310734463276,2013-09-30,2021-10-06,2013.0,2022.0,2013.0,2023.0,2013.0,2022.0,10.0,-0.0287539936102236,37049.0,33187.0,354.0,63.0,4.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1309904153354632,0.1318327974276527,Burning of Piled Material,Burning of Piled Material,39.507936507936506,4490.5,,57.832752613240416,,,,,,3.0,0.5279577573988666,0.4805678607863837,30.0,3.3659496632094483,0.9896366736483015,3254.0,10.0,3023.0,95.0,95.0
509.0,44229,Wetland Weed Treatment,Devils Garden Ranger District (11050955),R5,MoNF,Devils Garden Ranger District (11050955),Complete,03/31/2014,2014.0,42625.0,Wetland Weed Treatment Project,2014-12-01,2015.0,2015-02-23,2015.0,Davis,Timothy,District Ranger,DM,None,Not Subject to Regulations,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,84.0,,,50955.0,5.0,Ranger District/Mgt Unit,P.Southwest,Modoc,2015.0,2014.0,1.0,0.0,1095499.65907331,1095499.65907331,0.0,2015-02-23,5.0,2015-04-11,2015-09-17,159.0,1.0,2015-04-11,2015-09-17,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,0.0,0.0,270.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,Wildlife Habitat Release and weeding,Wildlife Habitat Release and weeding,,,,,,90.0,,,,1.0,-0.0,,0.0,0.0,-0.0,290.0,0.0,206.0,47.0,47.0
509.0,51493,Kresge Vegetation Treatment Project,Modoc National Forest All Units (11050900),R5,MoNF,Modoc National Forest All Units (11050900),Complete,03/30/2017,2017.0,53441.0,Kresge Vegetation Treatment Project,2019-07-25,2019.0,2020-04-09,2020.0,Sexton,Kristen,Forest Supervisor,DM,,Not Subject to Regulations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,259.0,,,50900.0,5.0,National Forest/Grassland,P.Southwest,Modoc,2020.0,2019.0,1.0,0.0,732469.721401799,732469.721401799,0.0,2020-04-09,5.0,,,,0.0,2020-10-01,2020-10-01,2021.0,2021.0,2021.0,2024.0,,,3.0,0.0,2358.6000000000004,164.0,64.0,31.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,"Piling of Fuels, Hand or Machine ",Stand Silviculture Prescription,30.845161290322583,,,42.496969696969714,,,,,,2.0,0.6926588198060253,0.9992954443621548,23.0,2.8973805371935017,0.9240586451966754,,5.0,,,175.0
509.0,24707,Devil's Garden Plantation Management,Devils Garden Ranger District (11050955),R5,MoNF,Devils Garden Ranger District (11050955),Complete,03/28/2008,2008.0,28815.0,Devils Garden Plantation Management Project,2009-07-09,2009.0,2010-07-27,2010.0,Torres,Roman,District Ranger,DM,None,Not Subject to Regulations,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,383.0,,,50955.0,5.0,Ranger District/Mgt Unit,P.Southwest,Modoc,2010.0,2009.0,6.0,1.55664762615069,89783769.6369347,27753665.3256672,0.0850027232162357,2010-07-27,5.0,2010-09-02,2022-04-28,4256.0,0.3583333333333333,2010-09-01,2022-04-28,2010.0,2022.0,2010.0,2026.0,2010.0,2022.0,16.0,0.5586206896551724,18982.0,11514.0,240.0,109.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,2.058139534883721,"Piling of Fuels, Hand or Machine ",Burning of Piled Material,54.75229357798165,,,99.34351145038168,,,,,,2.0,0.6889398879156268,0.993930159766473,59.0,4.015534200600675,0.9847939487600011,4676.0,17.0,4293.0,37.0,36.0
510.0,26938,Coon Mountain Meadow Restoration Project,Gasquet Ranger District/Smith River NRA (11051051),R5,SRNF,Gasquet Ranger District/Smith River NRA (11051051),Complete,12/08/2008,2009.0,23803.0,Coon Mountain Meadow Restoration Project,2009-01-26,2009.0,2009-03-09,2009.0,Vandiver,Mary,District Ranger,DM,215,215,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,42.0,,,51051.0,5.0,NRA/NSA/NM,P.Southwest,Six Rivers,2009.0,2009.0,7.0,1.71264075138844,7210914.96761314,1900159.53693459,0.108456032629687,2009-03-09,5.0,2009-06-12,2015-02-11,2070.0,0.967741935483871,2009-06-11,2015-02-11,2009.0,2015.0,2009.0,2015.0,2009.0,2015.0,6.0,-0.0666666666666666,2815.0,1311.0,62.0,61.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0666666666666666,0.1166666666666666,Burning of Piled Material,"Piling of Fuels, Hand or Machine ",45.39344262295082,,,46.0,,,,,,2.0,0.0825649380358659,0.1191160266556483,6.0,0.6929506218902814,0.3867431057522614,2207.0,6.0,2165.0,95.0,94.0
510.0,51545,Little Jones Creek Pilot Project,Gasquet Ranger District/Smith River NRA (11051051),R5,SRNF,Gasquet Ranger District/Smith River NRA (11051051),Complete,03/30/2017,2017.0,48749.0,Little Jones Creek Pilot Project,2017-06-30,2017.0,2017-12-18,2018.0,Green,Michael,Deputy Forest Supervisor,DM,,Not Subject to Regulations,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,171.0,,,51051.0,5.0,NRA/NSA/NM,P.Southwest,Six Rivers,2017.0,2017.0,8.0,1.40688968430419,7272577.86203006,2853008.97643717,0.0890457847598646,2017-12-18,5.0,2020-09-30,2022-03-10,526.0,0.3985507246376811,2020-06-11,2022-03-10,2020.0,2022.0,2018.0,2024.0,2020.0,2022.0,6.0,0.0,2639.3,964.0,138.0,122.0,0.0,0.0,5.0,10.0,1.0,0.0,0.0,0.0,4.0,0.109090909090909,0.2363636363636363,Burning of Piled Material,Thinning for Hazardous Fuels Reduction,17.261475409836063,,,82.56,11.06,10.0,,,,4.0,0.4550536275516376,0.3282518059036404,4.0,0.9865964307878592,0.711678889028198,1714.0,7.0,1543.0,1017.0,906.0
510.0,51215,First 48,Six Rivers National Forest All Units (11051000),R5,SRNF,Six Rivers National Forest All Units (11051000),Complete,03/30/2017,2017.0,50075.0,1st 48 Roadside Fuelbreak Collaborative Project,2017-04-14,2017.0,2018-07-27,2018.0,Berger,Elizabeth,Forest Supervisor,DN,,218 (2013) Non HFRA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,469.0,,,51000.0,5.0,National Forest/Grassland,P.Southwest,Six Rivers,2018.0,2017.0,10.0,2.05658711189766,12679924.059234,3324086.22629273,0.125742611017254,2018-07-27,5.0,2018-07-27,2020-07-14,718.0,0.05,2018-07-27,2020-07-14,2018.0,2020.0,2017.0,2025.0,2018.0,2020.0,8.0,0.0,3547.7,2423.9,360.0,190.0,54.0,0.0,81.0,22.0,0.0,0.0,0.0,13.0,5.0,0.0259740259740259,0.3333333333333333,Road Maintenance,Chipping of Fuels,7.810526315789468,7.055555555555556,,17.207407407407405,10.509090909090911,,,,4.438461538461539,5.0,1.24822244985484,0.7755642141963954,71.0,4.107147389705606,0.9635129796695728,1187.0,8.0,718.0,0.0,0.0
510.0,30389,Kelsey Peak Timber Sale and Fuelbreak Project,Mad River Ranger District (11051054),R5,SRNF,Mad River Ranger District (11051054),Complete,09/29/2009,2009.0,40398.0,Kelsey Peak Timber Sale and Fuelbreak Project,2009-09-11,2009.0,2014-04-14,2014.0,Kelley,Tyrone,Forest Supervisor,ROD,None,218 (2013) Non HFRA,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,1676.0,,,51054.0,5.0,Ranger District/Mgt Unit,P.Southwest,Six Rivers,2014.0,2009.0,9.0,1.75397340261521,26556525.8488522,7095310.86599993,0.102602828454204,2014-04-14,5.0,2014-04-14,2020-08-21,2321.0,0.0678733031674208,2014-04-14,2020-08-21,2014.0,2020.0,2014.0,2023.0,2014.0,2020.0,9.0,-0.0002590673575129,6669.200000000001,6541.400000000001,442.0,201.0,102.0,0.0,92.0,0.0,0.0,0.0,0.0,47.0,4.0,1.4792746113989637,2.3666666666666667,Invasives - Treatment Activity Monitoring,Commercial Thin,17.258706467661696,13.516666666666662,,19.27608695652173,,,,,1.0234042553191491,4.0,1.261732959354272,0.910147941693282,106.0,4.621373480085395,0.99097970120811,3997.0,14.0,2321.0,0.0,0.0
510.0,42236,Roots and Shoots Understory Rx,Lower Trinity Ranger District (11051053),R5,SRNF,Lower Trinity Ranger District (11051053),Complete,06/12/2013,2013.0,44835.0,Roots and Shoots Understory Rx,2013-08-23,2013.0,2015-09-15,2015.0,Colegrove,Nolan,District Ranger,DM,,Not Subject to Regulations,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,753.0,,,51053.0,5.0,Ranger District/Mgt Unit,P.Southwest,Six Rivers,2015.0,2013.0,1.0,0.0,22215.3419405967,22215.3419405967,0.0,2015-09-15,5.0,2019-06-05,2019-06-05,0.0,1.0,2019-06-05,2019-06-05,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,0.0,-2.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Underburn - Low Intensity (Majority of Unit),Underburn - Low Intensity (Majority of Unit),5.0,,,,,,,,,1.0,-0.0,,1.0,-0.0,,2112.0,6.0,1359.0,1359.0,1359.0
